data_(yyyy-mm-dd),precipitacao_total_horário_(mm),pressao_atmosferica_ao_nivel_da_estacao_horaria_(mb),pressão_atmosferica_maxna_hora_ant_(aut)_(mb),pressão_atmosferica_min_na_hora_ant_(aut)_(mb),radiacao_global_(kj/m),temperatura_do_ar_-_bulbo_seco_horaria_(c),temperatura_do_ponto_de_orvalho_(c),temperatura_máxima_na_hora_ant_(aut)_(c),temperatura_mínima_na_hora_ant_(aut)_(c),temperatura_orvalho_max_na_hora_ant_(aut)_(c),temperatura_orvalho_min_na_hora_ant_(aut)_(c),umidade_rel_max_na_hora_ant_(aut)_(%),umidade_rel_min_na_hora_ant_(aut)_(%),umidade_relativa_do_ar_horaria_(%),vento_direcao_horaria_(gr)_(_(gr)),vento_rajada_maxima_(m/s),vento_velocidade_horaria_(m/s)
2000-05-07,0.0,886.7583333333333,887.0,886.5583333333333,1880.0,25.125,13.383333333333333,25.933333333333337,24.36666666666667,14.549999999999999,12.799999999999997,53.083333333333336,45.75,48.416666666666664,129.08333333333334,4.275,1.7666666666666668
2000-05-08,0.0,888.0624999999999,888.2499999999999,887.8458333333332,1783.8333333333333,22.104166666666668,13.533333333333333,22.65416666666667,21.416666666666668,14.108333333333336,12.879166666666668,63.791666666666664,57.5,60.5,117.0,4.133333333333333,2.0666666666666664
2000-05-09,0.0,888.0833333333334,888.2666666666668,887.8666666666667,1446.6666666666667,22.04166666666666,13.229166666666671,22.80416666666666,21.34583333333333,14.037500000000001,12.775,62.791666666666664,55.625,58.791666666666664,157.5,2.891666666666666,1.1500000000000001
2000-05-10,0.0,888.9625,889.1374999999999,888.7458333333334,1638.4166666666667,22.462500000000002,14.341666666666667,23.087499999999995,21.895833333333332,14.854166666666666,13.870833333333335,64.58333333333333,58.875,61.75,159.29166666666666,4.0375,2.008333333333333
2000-05-11,0.0,888.4958333333334,888.7125000000001,888.3000000000002,1675.3333333333333,21.329166666666666,13.491666666666665,21.850000000000005,20.775000000000002,13.929166666666665,13.058333333333335,64.875,59.875,62.416666666666664,146.08333333333334,5.408333333333335,2.670833333333334
2000-05-12,0.0,888.3291666666665,888.5333333333332,888.1333333333332,1656.75,20.16666666666667,13.100000000000001,20.7125,19.60833333333333,13.5375,12.675000000000002,67.375,62.791666666666664,65.0,112.79166666666667,5.7458333333333345,2.9958333333333336
2000-05-13,0.0,888.75,888.9499999999999,888.5333333333334,1742.1666666666667,18.945833333333333,12.341666666666669,19.491666666666667,18.429166666666664,12.733333333333334,12.100000000000001,69.75,65.08333333333333,67.25,108.45833333333333,6.0375000000000005,3.120833333333333
2000-05-14,0.0,888.6750000000001,888.9083333333333,888.4583333333334,1776.0833333333333,18.691666666666666,10.625000000000002,19.2,18.10833333333333,11.070833333333333,10.266666666666667,64.58333333333333,59.541666666666664,61.875,96.625,5.891666666666666,3.1333333333333333
2000-05-15,0.0,887.4416666666666,887.7166666666668,887.2666666666665,1745.0,19.004166666666666,10.308333333333332,19.795833333333334,18.312499999999996,10.783333333333331,9.558333333333334,62.708333333333336,55.791666666666664,59.625,83.20833333333333,4.1625000000000005,1.9000000000000001
2000-05-16,0.0,886.3249999999998,886.5333333333332,886.0833333333334,1733.5833333333333,19.75833333333333,10.48333333333333,20.587499999999995,18.995833333333326,11.154166666666667,9.958333333333334,61.458333333333336,53.583333333333336,57.25,202.41666666666666,3.350000000000001,1.691666666666667
2000-05-17,0.0,886.9916666666668,887.216666666667,886.7791666666667,1694.5,20.112499999999997,10.725,20.925,19.466666666666665,11.233333333333333,10.254166666666666,59.75,53.5,56.791666666666664,289.8333333333333,3.491666666666667,1.6000000000000003
2000-05-18,0.0,886.6958333333332,886.9083333333332,886.5124999999998,1407.5833333333333,19.833333333333332,13.545833333333334,20.4375,19.19583333333333,13.845833333333333,13.158333333333333,71.04166666666667,64.875,68.125,237.875,4.112499999999999,1.9999999999999998
2000-05-19,0.0,887.5631578947367,887.8210526315788,887.3105263157895,1526.5555555555557,18.42105263157895,12.215789473684211,18.97894736842105,17.700000000000003,12.636842105263158,11.768421052631577,71.6842105263158,65.89473684210526,68.52631578947368,206.31578947368422,3.8947368421052633,1.7052631578947368
2000-05-20,,,,,,,,,,,,,,,,,
2000-05-21,,,,,,,,,,,,,,,,,
2000-05-22,0.0,890.4125,890.6375,890.1750000000001,1624.0,23.475,14.212500000000002,24.275,22.9625,14.712500000000002,13.799999999999999,59.0,52.75,56.5,104.125,6.187499999999999,3.1625
2000-05-23,0.0,891.5000000000001,891.6833333333335,891.3249999999999,1588.25,20.062499999999996,13.604166666666664,20.645833333333332,19.504166666666666,13.908333333333331,13.308333333333332,71.0,65.58333333333333,68.25,101.66666666666667,5.854166666666667,3.0083333333333324
2000-05-24,0.0,890.9374999999999,891.1541666666666,890.7625000000002,1671.0,19.133333333333333,11.708333333333336,19.691666666666666,18.61666666666667,12.166666666666666,11.35416666666667,66.875,61.666666666666664,64.25,106.25,6.349999999999999,3.537499999999999
2000-05-25,0.0,889.6291666666666,889.8375,889.4666666666666,1699.8333333333333,17.754166666666666,9.775,18.375000000000004,17.1375,10.308333333333334,9.366666666666669,65.20833333333333,59.375,62.166666666666664,106.5,5.8500000000000005,2.9375
2000-05-26,0.0,888.9875000000001,889.1625,888.8041666666668,1458.6666666666667,19.175,9.404166666666667,19.945833333333333,18.274999999999995,10.104166666666666,8.9,60.583333333333336,53.125,56.375,129.0,3.6375000000000006,1.758333333333333
2000-05-27,0.0,887.6791666666664,887.9374999999999,887.4958333333333,1635.0,19.8625,8.416666666666666,20.65,19.07083333333334,8.945833333333335,7.574999999999999,53.5,46.708333333333336,50.291666666666664,180.29166666666666,2.966666666666667,1.3791666666666664
2000-05-28,0.0,886.4208333333332,886.6416666666668,886.2333333333335,1220.5,20.245833333333334,9.316666666666668,21.245833333333326,19.558333333333334,10.108333333333333,8.658333333333333,54.708333333333336,46.708333333333336,51.125,202.95833333333334,2.6,0.9666666666666667
2000-05-29,0.0,885.6875000000001,885.8874999999999,885.4875000000002,1228.5833333333333,20.39166666666667,12.424999999999997,21.075,19.525,13.016666666666666,11.733333333333334,66.33333333333333,58.5,62.291666666666664,153.08333333333334,2.9666666666666663,1.4124999999999999
2000-05-30,0.0,886.9083333333334,887.1000000000003,886.6541666666666,1541.75,21.008333333333333,10.479166666666664,21.908333333333335,20.14583333333334,11.262500000000003,9.529166666666667,59.625,51.0,55.5,170.25,2.9500000000000006,1.0916666666666666
2000-05-31,0.0,886.7333333333336,886.9541666666668,886.5375000000003,1265.3333333333333,21.041666666666675,11.1,21.875,20.220833333333335,11.670833333333334,10.35,59.375,51.583333333333336,55.583333333333336,223.79166666666666,2.783333333333333,1.125
2000-06-01,0.0,887.7,887.8882352941176,887.4588235294118,1654.0,20.11764705882353,11.717647058823529,20.705882352941178,19.200000000000006,12.041176470588237,11.352941176470587,63.35294117647059,56.705882352941174,59.8235294117647,152.05882352941177,2.876470588235294,1.488235294117647
2000-06-02,0.0,888.2444444444444,888.5444444444444,888.1111111111111,1538.2857142857142,25.033333333333335,11.077777777777778,25.766666666666666,24.344444444444445,11.833333333333332,10.522222222222222,44.888888888888886,39.111111111111114,42.111111111111114,99.55555555555556,4.9222222222222225,2.355555555555556
2000-06-03,0.0,889.8958333333331,890.0499999999998,889.6666666666666,1475.5,20.833333333333332,11.89583333333333,21.58333333333333,20.15416666666667,12.366666666666667,11.337499999999997,62.708333333333336,55.625,59.125,113.79166666666667,5.070833333333334,2.6166666666666667
2000-06-04,0.0,891.1916666666667,891.3375000000001,891.0124999999999,1589.8333333333333,19.762500000000003,12.25,20.345833333333335,19.3,12.591666666666667,11.850000000000001,66.41666666666667,60.833333333333336,63.791666666666664,97.5,6.004166666666667,3.4625000000000004
2000-06-05,0.0,891.0250000000001,891.2083333333335,890.8416666666667,1603.4166666666667,18.63333333333333,11.795833333333333,19.179166666666667,18.112499999999997,12.095833333333331,11.537500000000001,68.66666666666667,63.875,66.29166666666667,89.625,6.254166666666666,3.4125
2000-06-06,0.0,891.5374999999999,891.7291666666666,891.3291666666668,1591.5,17.983333333333334,11.69166666666667,18.650000000000002,17.39166666666667,12.045833333333333,11.416666666666666,71.16666666666667,65.83333333333333,68.45833333333333,113.375,5.754166666666667,2.7458333333333336
2000-06-07,0.0,890.9250000000001,891.1250000000001,890.7958333333332,1584.6666666666667,17.94166666666667,11.304166666666667,18.4375,17.420833333333334,11.579166666666671,11.070833333333335,69.08333333333333,64.95833333333333,66.83333333333333,100.08333333333333,5.891666666666667,3.254166666666667
2000-06-08,0.0,890.7375000000001,890.9208333333331,890.5374999999999,1620.0833333333333,18.491666666666667,11.112499999999999,19.058333333333334,17.958333333333332,11.375,10.791666666666664,66.29166666666667,61.833333333333336,63.958333333333336,102.58333333333333,4.991666666666667,2.741666666666666
2000-06-09,0.0,890.4875000000001,890.7083333333331,890.2958333333335,1633.5833333333333,18.76666666666667,11.241666666666667,19.40416666666667,18.145833333333336,11.633333333333333,10.708333333333334,66.5,60.5,63.708333333333336,110.875,4.304166666666667,2.3208333333333333
2000-06-10,0.0,890.1041666666669,890.3249999999999,889.9125000000003,1616.25,19.237499999999994,9.816666666666668,19.7625,18.687499999999996,10.262500000000001,9.433333333333335,59.375,54.791666666666664,56.958333333333336,113.41666666666667,4.833333333333333,2.4791666666666665
2000-06-11,0.0,889.566666666667,,,1593.9166666666667,18.55,8.233333333333336,,,,,,,53.958333333333336,125.25,,1.625
2000-06-12,0.0,888.8291666666668,,,1341.5,18.7125,8.833333333333332,,,,,,,54.416666666666664,117.16666666666667,,1.5874999999999997
2000-06-13,0.0,888.0625,888.2708333333334,887.8583333333335,1300.5833333333333,19.554166666666664,10.920833333333333,20.245833333333334,18.649999999999995,11.27083333333333,10.591666666666669,62.75,56.208333333333336,59.208333333333336,141.04166666666666,3.3041666666666667,1.6708333333333334
2000-06-14,0.0,888.1583333333332,888.3874999999999,887.9541666666665,1534.75,20.629166666666663,12.524999999999997,21.175,19.95,12.837499999999999,12.158333333333331,64.875,59.208333333333336,61.708333333333336,101.375,4.395833333333333,2.325
2000-06-15,0.0,888.6708333333332,888.8541666666665,888.4458333333332,1547.4166666666667,19.85833333333333,11.324999999999998,20.429166666666667,19.391666666666666,11.666666666666666,11.075000000000001,62.083333333333336,57.208333333333336,59.708333333333336,91.70833333333333,6.6375,3.704166666666666
2000-06-16,0.0,888.8041666666667,889.0208333333334,888.5999999999999,1598.8333333333333,18.670833333333338,9.933333333333335,19.17916666666667,18.150000000000002,10.320833333333335,9.554166666666667,61.791666666666664,56.916666666666664,59.25,107.58333333333333,5.979166666666667,3.283333333333333
2000-06-17,0.0,888.6124999999998,888.8083333333335,888.4208333333335,1592.75,18.2,7.879166666666667,18.779166666666665,17.604166666666668,8.341666666666669,7.504166666666667,56.083333333333336,50.958333333333336,53.458333333333336,114.66666666666667,5.191666666666666,2.7708333333333326
2000-06-18,0.0,888.4125,888.6291666666667,888.1875000000001,1579.4166666666667,18.495833333333334,8.816666666666668,19.279166666666665,17.729166666666668,9.179166666666669,8.312499999999998,59.208333333333336,52.458333333333336,56.125,117.5,3.9791666666666674,2.0208333333333335
2000-06-19,0.0,889.1125000000002,889.2958333333336,888.8958333333334,1542.5,19.383333333333333,9.795833333333333,20.074999999999996,18.533333333333328,10.166666666666666,9.204166666666667,60.666666666666664,53.75,57.041666666666664,138.625,2.9500000000000006,1.3208333333333335
2000-06-20,0.0,888.4791666666669,888.6958333333333,888.2916666666669,1547.3333333333333,20.458333333333332,10.295833333333334,21.325,19.645833333333332,10.704166666666671,9.774999999999999,58.25,51.458333333333336,54.916666666666664,131.04166666666666,3.554166666666667,1.570833333333333
