data_(yyyy-mm-dd),precipitacao_total_horário_(mm),pressao_atmosferica_ao_nivel_da_estacao_horaria_(mb),pressão_atmosferica_maxna_hora_ant_(aut)_(mb),pressão_atmosferica_min_na_hora_ant_(aut)_(mb),radiacao_global_(kj/m),temperatura_do_ar_-_bulbo_seco_horaria_(c),temperatura_do_ponto_de_orvalho_(c),temperatura_máxima_na_hora_ant_(aut)_(c),temperatura_mínima_na_hora_ant_(aut)_(c),temperatura_orvalho_max_na_hora_ant_(aut)_(c),temperatura_orvalho_min_na_hora_ant_(aut)_(c),umidade_rel_max_na_hora_ant_(aut)_(%),umidade_rel_min_na_hora_ant_(aut)_(%),umidade_relativa_do_ar_horaria_(%),vento_direcao_horaria_(gr)_(_(gr)),vento_rajada_maxima_(m/s),vento_velocidade_horaria_(m/s)
2003-02-25,0.0,1002.1899999999999,1002.1750000000001,1001.625,24599.833333333332,28.779999999999994,20.969999999999995,29.125,28.112499999999997,21.425,20.225,66.25,60.25,63.4,89.5,7.35,3.8800000000000003
2003-02-26,0.008333333333333333,1002.7666666666668,1002.9666666666667,1002.5208333333334,22218.846153846152,26.750000000000004,21.270833333333336,27.22083333333333,26.208333333333332,21.720833333333335,20.770833333333332,76.25,70.375,73.16666666666667,132.75,5.316666666666667,2.5333333333333337
2003-02-27,0.0,1003.1291666666667,1003.3291666666669,1002.8833333333333,22217.76923076923,27.179166666666664,21.420833333333334,27.662499999999998,26.670833333333334,21.916666666666668,20.929166666666667,75.41666666666667,69.375,72.25,114.20833333333333,5.241666666666666,2.725
2003-02-28,0.1416666666666667,1003.6625,1003.8833333333333,1003.4500000000002,14763.384615384615,26.595833333333335,22.7625,27.187500000000004,26.037499999999998,23.308333333333334,22.28333333333333,84.0,76.16666666666667,79.79166666666667,93.75,6.508333333333333,3.2166666666666672
2003-03-01,0.17500000000000002,1002.604166666667,1002.8625000000003,1002.3875000000003,24414.076923076922,27.00833333333333,21.125000000000004,27.458333333333332,26.48333333333333,21.74166666666667,20.579166666666666,75.08333333333333,68.5,71.625,122.75,5.2749999999999995,2.4791666666666665
2003-03-02,0.0,1001.7833333333336,1002.0500000000003,1001.5250000000002,24861.076923076922,26.57083333333333,20.662499999999998,27.16666666666667,25.95833333333333,21.154166666666665,20.1125,74.875,68.5,71.75,164.375,4.095833333333332,1.8625
2003-03-03,0.0,1002.0333333333336,1002.2416666666668,1001.7750000000002,24524.30769230769,26.74166666666667,20.087500000000002,27.25,26.1875,20.550000000000004,19.550000000000004,72.16666666666667,66.29166666666667,69.20833333333333,81.79166666666667,4.570833333333334,2.2833333333333328
2003-03-04,0.0,1003.2208333333333,1003.4416666666666,1002.9750000000003,20105.69230769231,27.016666666666666,21.504166666666666,27.49166666666666,26.562500000000004,21.920833333333334,21.191666666666666,75.16666666666667,70.58333333333333,72.625,135.25,4.883333333333332,2.645833333333333
2003-03-05,0.008333333333333333,1002.4250000000001,1002.6541666666668,1002.2375000000001,20124.30769230769,27.162499999999998,21.89166666666667,27.76666666666667,26.73333333333333,22.27916666666667,21.458333333333332,76.54166666666667,70.75,73.91666666666667,135.5,5.279166666666668,2.741666666666666
2003-03-06,0.0,1001.8291666666665,1002.0500000000002,1001.6,19833.23076923077,27.36666666666667,21.858333333333334,27.858333333333334,26.875,22.179166666666664,21.487499999999997,75.375,70.375,72.83333333333333,83.70833333333333,5.429166666666667,2.9
2003-03-07,1.2249999999999999,1002.4541666666665,1002.6833333333334,1002.183333333333,21513.846153846152,26.554166666666664,22.29583333333333,27.041666666666668,26.095833333333335,22.854166666666668,21.65416666666667,80.95833333333333,74.875,78.29166666666667,118.75,6.845833333333332,3.070833333333333
2003-03-08,0.0,1003.1291666666666,1003.3083333333333,1002.9000000000001,20761.53846153846,26.337500000000006,21.829166666666666,26.837499999999995,25.895833333333332,22.2375,21.350000000000005,80.08333333333333,74.75,77.5,115.66666666666667,4.3708333333333345,2.1708333333333334
2003-03-09,0.0,1002.7791666666667,1003.0249999999997,1002.5500000000001,17343.23076923077,26.329166666666676,21.9375,26.91666666666667,25.829166666666666,22.40833333333333,21.441666666666674,80.58333333333333,74.70833333333333,77.875,168.625,3.875,2.0708333333333333
2003-03-10,0.05000000000000001,1002.4833333333335,1002.7000000000002,1002.2624999999999,20614.30769230769,27.108333333333334,23.01666666666667,27.566666666666666,26.608333333333338,23.466666666666672,22.67083333333333,82.20833333333333,76.91666666666667,79.25,103.91666666666667,4.454166666666667,2.1875
2003-03-11,0.0,1002.5749999999999,1002.7666666666664,1002.4,19358.923076923078,26.849999999999998,21.899999999999995,27.354166666666668,26.345833333333335,22.3625,21.42916666666667,78.625,72.79166666666667,75.45833333333333,120.75,5.029166666666667,2.591666666666667
2003-03-12,0.0,1001.9625,1002.1875,1001.7416666666667,20939.69230769231,26.42916666666667,21.700000000000003,26.916666666666668,25.891666666666666,22.091666666666665,21.245833333333334,79.16666666666667,73.58333333333333,76.375,167.08333333333334,4.604166666666667,2.4416666666666664
2003-03-13,0.0,1001.8208333333332,1002.0458333333332,1001.6041666666664,21459.46153846154,27.55416666666667,22.645833333333332,28.058333333333337,27.100000000000005,23.01666666666667,22.070833333333336,78.625,72.875,76.20833333333333,138.04166666666666,4.8875,2.6250000000000004
2003-03-14,0.16666666666666666,1001.9541666666665,1002.1791666666667,1001.7083333333335,21280.846153846152,27.68333333333334,22.97500000000001,28.204166666666666,27.041666666666675,23.379166666666666,22.424999999999997,79.66666666666667,73.79166666666667,76.79166666666667,102.04166666666667,5.745833333333334,2.691666666666667
