data_(yyyy-mm-dd),precipitacao_total_horário_(mm),pressao_atmosferica_ao_nivel_da_estacao_horaria_(mb),pressão_atmosferica_maxna_hora_ant_(aut)_(mb),pressão_atmosferica_min_na_hora_ant_(aut)_(mb),radiacao_global_(kj/m),temperatura_do_ar_-_bulbo_seco_horaria_(c),temperatura_do_ponto_de_orvalho_(c),temperatura_máxima_na_hora_ant_(aut)_(c),temperatura_mínima_na_hora_ant_(aut)_(c),temperatura_orvalho_max_na_hora_ant_(aut)_(c),temperatura_orvalho_min_na_hora_ant_(aut)_(c),umidade_rel_max_na_hora_ant_(aut)_(%),umidade_rel_min_na_hora_ant_(aut)_(%),umidade_relativa_do_ar_horaria_(%),vento_direcao_horaria_(gr)_(_(gr)),vento_rajada_maxima_(m/s),vento_velocidade_horaria_(m/s)
2004-11-16,0.0,948.4833333333332,948.9499999999999,948.4499999999999,,26.700000000000003,15.266666666666667,27.61666666666667,25.166666666666668,16.383333333333333,14.833333333333334,56.666666666666664,47.5,50.166666666666664,124.66666666666667,10.0,5.683333333333334
2004-11-17,0.0,949.3166666666666,949.5199999999999,949.11,,21.78333333333333,17.216666666666665,21.369999999999997,20.46,17.729999999999997,17.150000000000002,83.9,80.1,77.66666666666667,122.91666666666667,7.290000000000001,4.433333333333334
2004-11-18,0.0,948.9458333333336,949.2458333333333,948.691666666667,,23.129166666666666,18.3875,23.825000000000003,22.64166666666667,18.708333333333332,18.004166666666666,79.16666666666667,73.91666666666667,77.125,100.25,8.179166666666665,4.154166666666666
2004-11-19,0.0,948.0416666666669,948.3624999999998,947.8041666666668,,23.7625,18.683333333333337,24.454166666666666,23.25833333333333,19.041666666666675,18.295833333333338,77.95833333333333,72.33333333333333,75.375,90.5,8.012500000000001,3.8708333333333336
2004-11-20,0.0,947.5083333333332,947.7791666666666,947.2583333333332,,23.704166666666666,18.054166666666667,24.25833333333333,23.120833333333334,18.391666666666666,17.583333333333336,75.54166666666667,69.95833333333333,72.95833333333333,59.458333333333336,7.3500000000000005,3.200000000000001
2004-11-21,0.0,947.7874999999999,948.0541666666668,947.5166666666668,,23.250000000000004,18.429166666666667,23.850000000000005,22.795833333333334,18.691666666666666,18.1125,78.08333333333333,73.125,75.91666666666667,59.666666666666664,7.158333333333335,2.9041666666666663
2004-11-22,0.025000000000000005,948.4416666666666,948.7374999999998,948.1875,,23.1125,18.670833333333334,23.629166666666663,22.55416666666667,19.037500000000005,18.366666666666664,80.41666666666667,75.5,77.625,74.16666666666667,6.4624999999999995,2.8625000000000003
2004-11-23,0.0,948.0166666666668,948.2916666666669,947.7916666666666,,23.46666666666667,18.108333333333334,24.01666666666667,22.866666666666664,18.495833333333334,17.691666666666663,77.5,72.08333333333333,74.875,92.375,8.262500000000001,4.0166666666666675
2004-11-24,0.0,948.3333333333334,948.6208333333334,948.1041666666666,,22.954166666666662,18.75416666666667,23.770833333333332,22.558333333333334,19.0875,18.320833333333336,80.79166666666667,74.91666666666667,78.58333333333333,105.41666666666667,9.879166666666666,5.225
2004-11-25,0.0,947.6125000000001,947.9000000000002,947.3874999999999,,23.087499999999995,18.49166666666667,23.6875,22.60416666666666,18.899999999999995,18.1625,80.16666666666667,75.08333333333333,77.54166666666667,113.75,10.066666666666668,5.395833333333333
2004-11-26,0.0,946.7000000000002,947.0083333333336,946.4708333333336,,23.245833333333337,18.316666666666666,23.837500000000002,22.64166666666667,18.691666666666666,17.979166666666664,79.41666666666667,73.70833333333333,76.375,116.16666666666667,9.683333333333334,5.2124999999999995
2004-11-27,0.0,946.4499999999999,946.7125,946.1916666666666,,23.170833333333334,18.23333333333333,23.787499999999998,22.637500000000003,18.504166666666666,17.84166666666667,78.29166666666667,72.79166666666667,76.04166666666667,108.5,8.050000000000002,4.395833333333333
2004-11-28,0.0,946.7565217391303,947.0086956521737,946.504347826087,,23.508695652173916,18.791304347826088,24.169565217391302,23.0695652173913,19.160869565217393,18.46086956521739,79.30434782608695,73.95652173913044,76.91304347826087,87.73913043478261,7.808695652173912,3.795652173913044
2004-11-29,0.0,946.6869565217389,946.9739130434782,946.4478260869565,,23.960869565217394,19.41304347826087,24.582608695652173,23.37826086956522,19.708695652173912,19.05652173913043,79.56521739130434,74.47826086956522,77.1304347826087,88.82608695652173,8.391304347826086,3.956521739130434
2004-11-30,0.0,946.791304347826,947.0434782608694,946.5739130434781,,23.517391304347825,18.7,24.09565217391304,22.97391304347826,19.091304347826092,18.50869565217391,79.08695652173913,74.26086956521739,76.52173913043478,89.73913043478261,8.24782608695652,4.0608695652173905
2004-12-01,,,,,,,,,,,,,,,,,
2004-12-02,,,,,,,,,,,,,,,,,
2004-12-03,,,,,,,,,,,,,,,,,
2004-12-04,,,,,,,,,,,,,,,,,
2004-12-05,,,,,,,,,,,,,,,,,
2004-12-06,,,,,,,,,,,,,,,,,
2004-12-07,,,,,,,,,,,,,,,,,
2004-12-08,,,,,,,,,,,,,,,,,
2004-12-09,,,,,,,,,,,,,,,,,
2004-12-10,,,,,,,,,,,,,,,,,
2004-12-11,,,,,,,,,,,,,,,,,
2004-12-12,,,,,,,,,,,,,,,,,
2004-12-13,,,,,,,,,,,,,,,,,
2004-12-14,,,,,,,,,,,,,,,,,
2004-12-15,0.0,948.021052631579,948.3105263157895,947.8263157894737,,23.268421052631577,18.510526315789477,23.647368421052633,22.568421052631578,18.836842105263155,18.189473684210526,80.0,75.15789473684211,76.89473684210526,113.0,9.042105263157893,4.7789473684210515
2004-12-16,0.0,946.5565217391304,946.8,946.4260869565219,,23.208695652173915,17.030434782608694,23.817391304347826,22.63478260869565,17.508695652173916,16.7,74.21739130434783,69.04347826086956,71.34782608695652,114.56521739130434,8.90434782608696,4.930434782608696
2004-12-17,0.0,946.7999999999998,947.0526315789475,946.5578947368421,,23.484210526315792,17.49473684210526,24.16842105263158,22.857894736842105,17.836842105263155,17.02105263157895,74.26315789473684,68.0,71.42105263157895,118.52631578947368,9.31578947368421,5.389473684210526
2004-12-18,0.0,947.3739130434782,947.6304347826087,947.1086956521738,,23.32608695652174,18.339130434782607,23.952173913043477,22.83913043478261,18.643478260869564,18.01304347826087,78.17391304347827,73.0,75.8695652173913,112.6086956521739,9.334782608695651,5.147826086956522
2004-12-19,0.01904761904761905,948.2666666666667,948.5190476190476,947.952380952381,,24.023809523809526,19.352380952380955,24.585714285714282,23.55714285714286,19.67142857142857,19.03333333333333,79.23809523809524,74.57142857142857,77.04761904761905,111.85714285714286,9.695238095238095,5.219047619047618
2004-12-20,0.0,948.6380952380949,948.895238095238,948.3999999999999,,23.571428571428573,19.276190476190475,24.07619047619048,23.047619047619047,19.542857142857137,18.93809523809524,81.0952380952381,76.28571428571429,78.9047619047619,106.38095238095238,9.042857142857144,4.895238095238095
2004-12-21,0.0,947.5260869565217,947.8086956521738,947.3,,23.339130434782607,18.465217391304346,23.904347826086955,22.80869565217392,18.760869565217387,18.18695652173913,79.0,73.8695652173913,76.43478260869566,108.69565217391305,9.200000000000001,4.717391304347826
2004-12-22,0.0,946.3458333333333,946.6458333333334,946.1208333333333,,23.15416666666667,17.84166666666667,23.833333333333332,22.720833333333335,18.279166666666665,17.545833333333338,77.29166666666667,71.875,74.79166666666667,105.29166666666667,8.2125,4.312499999999999
2004-12-23,0.0,946.282608695652,946.5260869565217,946.0521739130434,,23.347826086956516,17.669565217391302,23.94782608695652,22.83043478260869,18.073913043478257,17.239130434782613,76.3913043478261,70.56521739130434,73.6086956521739,111.73913043478261,9.339130434782607,5.165217391304348
