data_(yyyy-mm-dd),precipitacao_total_horário_(mm),pressao_atmosferica_ao_nivel_da_estacao_horaria_(mb),pressão_atmosferica_maxna_hora_ant_(aut)_(mb),pressão_atmosferica_min_na_hora_ant_(aut)_(mb),radiacao_global_(kj/m),temperatura_do_ar_-_bulbo_seco_horaria_(c),temperatura_do_ponto_de_orvalho_(c),temperatura_máxima_na_hora_ant_(aut)_(c),temperatura_mínima_na_hora_ant_(aut)_(c),temperatura_orvalho_max_na_hora_ant_(aut)_(c),temperatura_orvalho_min_na_hora_ant_(aut)_(c),umidade_rel_max_na_hora_ant_(aut)_(%),umidade_rel_min_na_hora_ant_(aut)_(%),umidade_relativa_do_ar_horaria_(%),vento_direcao_horaria_(gr)_(_(gr)),vento_rajada_maxima_(m/s),vento_velocidade_horaria_(m/s)
2012-07-28,0.006818181818181819,968.9256944444442,969.1805555555553,968.7055555555552,1468.8240259740269,22.77048611111112,15.94618055555555,23.339236111111127,22.251388888888883,16.468749999999996,15.556250000000002,71.20486111111111,66.17013888888889,68.46875,152.41666666666666,7.319097222222221,3.413888888888888
2012-07-29,0.015151515151515155,967.8000000000001,968.084027777778,967.5531249999996,1487.6909090909091,22.05312500000001,14.936805555555559,22.703819444444452,21.449999999999996,15.444791666666674,14.388541666666661,70.84027777777777,64.88194444444444,67.97569444444444,151.03125,7.131250000000002,3.1982638888888903
2012-07-30,0.1272727272727273,968.4868055555554,968.6788194444442,968.2065972222222,1153.6421052631574,21.557291666666654,16.840624999999996,22.101736111111112,21.063888888888876,17.27013888888888,16.309375,79.45833333333333,73.76041666666667,76.91319444444444,153.84375,6.972222222222224,3.14548611111111
2012-07-31,0.18030303030303044,969.3361111111111,969.5798611111107,969.0916666666674,1041.7356249999998,21.445138888888874,17.24097222222224,21.999652777777786,20.904166666666644,17.715625000000003,16.813888888888886,81.84027777777777,75.85763888888889,78.75,154.32986111111111,8.461111111111107,3.7961805555555546
2012-08-01,0.08083623693379788,968.8581881533105,969.1397212543551,968.6153310104529,1360.3904458598738,21.950871080139382,16.56864111498259,22.511149825783974,21.386062717770045,17.0623693379791,16.0801393728223,77.2439024390244,71.1602787456446,74.12543554006969,153.35191637630663,7.8846689895470385,3.602090592334496
2012-08-02,0.1222222222222222,968.8656249999999,969.1246527777777,968.6003472222225,1161.659615384615,21.476736111111116,16.799999999999997,22.090625,20.983333333333324,17.258333333333333,16.412847222222226,79.25,74.06597222222223,76.74305555555556,161.625,7.171527777777773,3.286458333333332
2012-08-03,0.09166666666666666,968.2111111111111,968.4618055555555,967.9656249999997,1556.321935483871,21.85520833333333,15.261111111111111,22.44513888888888,21.33333333333333,15.785763888888887,14.853819444444447,72.89930555555556,67.94444444444444,70.31597222222223,168.21875,7.425694444444435,3.494444444444444
2012-08-04,0.012500000000000004,968.8458333333333,969.0690972222224,968.5999999999993,1511.651612903226,21.81666666666666,15.22256944444445,22.449999999999978,21.21006944444444,15.716666666666672,14.759374999999997,72.46527777777777,67.13194444444444,69.77083333333333,163.59375,7.278472222222224,3.3899305555555563
2012-08-05,0.0020833333333333337,968.280902777778,968.5715277777779,968.0850694444445,1660.9999999999993,22.423611111111097,14.933680555555558,23.035763888888884,21.81319444444444,15.421180555555553,14.519097222222207,69.41666666666667,64.40972222222223,66.78125,167.40972222222223,5.749305555555554,2.630208333333334
2012-08-06,0.0,967.4236111111115,967.647916666667,967.1885416666664,1734.0831168831169,23.39999999999999,15.096527777777782,24.045833333333334,22.75520833333333,15.596527777777778,14.607291666666669,66.89236111111111,61.802083333333336,64.28819444444444,161.61458333333334,5.039930555555555,2.290624999999999
2012-08-07,0.001388888888888889,968.4100694444437,968.6243055555556,968.0895833333327,1675.371612903226,23.72777777777778,15.393750000000002,24.360416666666687,23.19583333333334,15.819444444444429,14.895833333333346,65.70486111111111,60.670138888888886,63.44097222222222,156.75,8.169097222222224,4.011111111111111
2012-08-08,0.002777777777777778,969.7208333333333,969.9774305555561,969.4850694444443,1612.2870967741935,23.135763888888903,15.09340277777777,23.736458333333335,22.566666666666677,15.542013888888881,14.656250000000007,66.71875,61.59027777777778,64.20486111111111,163.45486111111111,9.067013888888896,4.4218750000000036
2012-08-09,0.022222222222222223,968.6854166666659,968.9399305555546,968.4378472222218,1442.1496774193545,22.894097222222204,15.255555555555556,23.518055555555545,22.345833333333328,15.74513888888889,14.784374999999999,68.25694444444444,62.736111111111114,65.61111111111111,157.38541666666666,8.656944444444443,4.126736111111111
2012-08-10,0.11527777777777774,968.623611111111,968.8489583333334,968.3770833333339,1222.3916129032257,21.89340277777778,16.344444444444452,22.521180555555546,21.3173611111111,16.754166666666666,15.838888888888903,76.10069444444444,70.52083333333333,73.51736111111111,157.22569444444446,7.60173611111111,3.464930555555556
2012-08-11,0.011805555555555557,968.9920138888889,969.2284722222217,968.7437500000002,1718.5445161290324,22.349652777777788,14.727083333333326,22.97881944444445,21.732986111111106,15.293749999999998,14.185763888888884,69.34027777777777,63.80902777777778,66.45486111111111,159.03125,7.618055555555555,3.5999999999999983
2012-08-12,0.023611111111111114,969.5489583333328,969.7934027777778,969.2784722222223,1417.9713375796177,22.355208333333334,15.072916666666673,22.99201388888888,21.75381944444445,15.501041666666671,14.619444444444444,69.75347222222223,64.52430555555556,67.24652777777777,159.70138888888889,8.346527777777775,3.9753472222222226
2012-08-13,0.01944444444444445,970.0114583333329,970.238888888889,969.765624999999,1073.6292207792205,22.31041666666665,16.378125,22.85520833333333,21.774305555555543,16.728125000000006,15.975694444444445,74.03125,68.75,71.48263888888889,155.65972222222223,8.93055555555555,4.209027777777777
2012-08-14,0.05347222222222222,968.9857638888893,969.2475694444448,968.7673611111109,1434.777419354839,22.7986111111111,15.98506944444445,23.353125000000002,22.272569444444432,16.393749999999997,15.477083333333335,70.95138888888889,65.76041666666667,68.53819444444444,152.0,8.409027777777778,3.916666666666662
2012-08-15,0.09791666666666662,969.3177083333334,969.5625000000008,969.0506944444442,1516.3296296296296,22.722222222222214,16.205902777777776,23.300694444444456,22.156597222222228,16.727777777777774,15.711458333333335,72.96527777777777,66.97222222222223,69.89583333333333,151.94791666666666,8.781250000000004,4.048611111111111
2012-08-16,0.11666666666666664,969.3826388888879,969.6416666666662,969.1246527777764,1406.5331210191077,23.08402777777778,16.672569444444456,23.663888888888884,22.532291666666673,17.215625000000003,16.182986111111106,73.5,67.47916666666667,70.41319444444444,144.625,8.415277777777773,3.986111111111107
2012-08-17,0.16180555555555565,969.1232638888889,969.3743055555559,968.886458333333,1353.8269230769233,22.26736111111112,15.745833333333325,22.87673611111111,21.689930555555563,16.222222222222214,15.269791666666663,73.22569444444444,67.96527777777777,70.65277777777777,156.72916666666666,8.041319444444445,3.7607638888888903
2012-08-18,0.03888888888888888,969.2975694444436,969.5482638888884,969.0038194444442,1384.336774193548,22.001388888888883,15.768749999999995,22.608333333333334,21.45243055555556,16.255555555555567,15.318055555555551,73.39236111111111,67.97916666666667,70.72222222222223,161.5,8.692708333333327,4.096180555555558
2012-08-19,0.16236933797909417,969.8788194444442,970.117708333333,969.6232638888885,1061.100645161291,21.33090277777777,15.969791666666664,21.880555555555553,20.823958333333326,16.43819444444445,15.550694444444439,76.85763888888889,71.37847222222223,74.11111111111111,156.65625,8.13784722222223,3.725694444444446
2012-08-20,0.12083333333333332,970.0065972222217,970.2482638888887,969.7347222222221,1400.9490322580637,22.138541666666672,16.171875000000004,22.73680555555555,21.567708333333332,16.65694444444445,15.695833333333326,74.52430555555556,68.75694444444444,71.65972222222223,154.69097222222223,7.904166666666665,3.7371527777777778
2012-08-21,0.056944444444444436,970.5881944444445,970.838194444445,970.3468750000005,1334.1780645161296,21.888194444444444,16.485763888888886,22.493402777777778,21.344097222222224,16.893402777777773,16.064236111111118,76.20833333333333,70.88888888888889,73.64583333333333,153.85069444444446,7.919791666666673,3.7315972222222222
2012-08-22,0.04444444444444445,969.9958333333338,970.2527777777785,969.7906249999996,1611.5837499999996,22.570486111111094,15.106249999999996,23.165972222222226,22.00520833333333,15.645833333333336,14.585763888888891,70.27777777777777,64.58333333333333,67.42013888888889,148.16319444444446,7.882638888888891,3.629513888888891
2012-08-23,0.11111111111111109,969.6284722222226,969.8725694444446,969.366666666667,1185.782692307692,21.811111111111114,16.444444444444443,22.448263888888892,21.255902777777784,16.971527777777784,15.937152777777783,76.82986111111111,70.125,73.57986111111111,149.27430555555554,8.703124999999996,3.984375
2012-08-24,0.04999999999999999,968.9781249999992,969.2232638888883,968.7732638888888,1387.4251612903226,21.46319444444445,15.529166666666677,22.029861111111114,20.86979166666668,16.01944444444445,15.036805555555553,74.25347222222223,68.56597222222223,71.32638888888889,156.28819444444446,7.661458333333333,3.564583333333333
2012-08-25,0.022916666666666672,968.715972222222,968.9447916666668,968.4583333333334,1411.4147435897448,21.82881944444445,15.310069444444439,22.493402777777778,21.2375,15.807986111111111,14.766666666666676,72.25694444444444,66.19444444444444,69.39930555555556,156.73958333333334,7.52083333333333,3.5468749999999996
2012-08-26,0.04444444444444444,969.6090277777779,969.8440972222223,969.3444444444443,1536.9980769230776,22.581944444444456,15.682638888888881,23.171875000000007,21.957986111111136,16.179166666666664,15.207638888888892,71.75347222222223,66.41666666666667,69.0,156.86111111111111,7.048263888888895,3.3725694444444465
2012-08-27,0.02361111111111111,970.2329861111112,970.5072916666668,969.9840277777785,1515.6215189873417,23.394791666666677,16.506249999999987,23.9875,22.79340277777778,16.93993055555555,16.09131944444444,71.53819444444444,66.34375,68.81597222222223,153.46875,7.208680555555552,3.3218750000000004
