data_(yyyy-mm-dd),precipitacao_total_horário_(mm),pressao_atmosferica_ao_nivel_da_estacao_horaria_(mb),pressão_atmosferica_maxna_hora_ant_(aut)_(mb),pressão_atmosferica_min_na_hora_ant_(aut)_(mb),radiacao_global_(kj/m),temperatura_do_ar_-_bulbo_seco_horaria_(c),temperatura_do_ponto_de_orvalho_(c),temperatura_máxima_na_hora_ant_(aut)_(c),temperatura_mínima_na_hora_ant_(aut)_(c),temperatura_orvalho_max_na_hora_ant_(aut)_(c),temperatura_orvalho_min_na_hora_ant_(aut)_(c),umidade_rel_max_na_hora_ant_(aut)_(%),umidade_rel_min_na_hora_ant_(aut)_(%),umidade_relativa_do_ar_horaria_(%),vento_direcao_horaria_(gr)_(_(gr)),vento_rajada_maxima_(m/s),vento_velocidade_horaria_(m/s)
2010-09-06,0.0,977.8903225806451,977.895081967213,977.2754098360656,1779.8026315789473,25.982258064516124,12.629032258064514,26.554098360655743,24.990163934426235,13.122950819672129,12.214754098360654,50.21311475409836,45.22950819672131,46.87096774193548,194.4375,4.26875,1.7166666666666666
2010-09-07,0.0,975.8982758620695,976.2603448275866,975.636206896552,1644.1529411764711,27.246551724137927,13.241379310344827,27.924137931034466,26.384482758620685,13.824137931034484,12.791379310344823,48.91379310344828,43.36206896551724,45.6551724137931,181.04166666666666,4.110416666666665,1.6229166666666668
2010-09-08,0.0,973.8137931034482,974.1999999999999,973.6241379310343,1666.0117647058823,28.56206896551724,12.353448275862073,29.241379310344822,27.586206896551733,13.06896551724138,11.798275862068964,44.96551724137931,39.10344827586207,41.36206896551724,176.25,4.20625,1.5791666666666666
2010-09-09,0.0,972.2508771929827,972.5771929824562,971.9859649122809,1466.2575757575755,29.156140350877195,13.257894736842102,29.833333333333346,28.357894736842105,13.798245614035089,12.619298245614036,43.40350877192982,38.01754385964912,40.36842105263158,142.5625,4.1916666666666655,1.7999999999999996
2010-09-10,0.0,972.1285714285711,972.4535714285712,971.8839285714283,1414.5031249999997,29.112500000000008,18.06428571428571,29.776785714285705,28.285714285714295,18.51607142857143,17.45357142857143,57.035714285714285,51.30357142857143,54.017857142857146,154.58333333333334,3.710416666666666,1.3729166666666666
2010-09-11,0.0,973.0000000000002,973.3258620689659,972.7224137931036,1389.9529411764709,29.12931034482758,19.6448275862069,29.73448275862069,28.429310344827588,20.07758620689655,19.193103448275863,62.01724137931034,56.44827586206897,59.0,136.52083333333334,3.647916666666667,1.4479166666666663
2010-09-12,0.0,972.2465517241379,972.2333333333331,971.615789473684,1643.7882352941178,29.405172413793103,19.18793103448276,29.936842105263164,28.47543859649123,19.678947368421053,18.775438596491234,61.719298245614034,55.8421052631579,57.93103448275862,126.1875,4.377083333333333,1.6375000000000002
2010-09-13,0.0,971.1543859649123,971.4877192982457,970.8912280701757,1669.5424242424242,29.424561403508775,18.37192982456141,30.098245614035086,28.638596491228068,18.87894736842106,17.952631578947372,57.85964912280702,52.14035087719298,54.526315789473685,91.02083333333333,4.73125,1.9145833333333335
2010-09-14,0.8586206896551724,972.7465517241383,973.1551724137931,972.3327586206897,1273.5111111111114,28.77413793103448,19.051724137931036,29.627586206896545,27.863793103448273,19.506896551724136,18.475862068965522,62.51724137931034,54.96551724137931,58.724137931034484,156.75,4.3916666666666675,1.5145833333333334
2010-09-15,0.0,972.8736842105263,972.4872727272727,971.8145454545455,1351.735294117647,26.07719298245614,19.73684210526316,26.323636363636357,25.13272727272727,20.114545454545453,19.365454545454543,74.0,68.38181818181818,69.91228070175438,192.45833333333334,4.0479166666666675,1.6520833333333336
2010-09-16,0.03508771929824561,971.1508771929825,971.4877192982457,970.922807017544,1434.6909090909087,27.915789473684203,19.566666666666666,28.531578947368416,27.168421052631583,20.085964912280705,19.057894736842105,67.29824561403508,60.92982456140351,63.719298245614034,221.1875,2.8020833333333326,1.0583333333333333
2010-09-17,0.0,970.3326923076925,970.6942307692308,970.0115384615383,1403.8448275862074,28.919230769230765,19.498076923076926,29.569230769230767,28.03269230769232,20.103846153846156,18.917307692307695,64.0,57.44230769230769,60.15384615384615,208.7173913043478,3.6499999999999995,1.3173913043478256
2010-09-18,0.008,977.3399999999998,977.3816326530613,976.7102040816326,1454.6085714285712,30.11,20.112,30.61632653061226,29.228571428571435,20.785714285714285,19.22244897959184,61.10204081632653,53.6530612244898,57.14,205.76923076923077,3.464102564102564,1.3307692307692307
2010-09-19,0.020689655172413793,972.3948275862069,972.7931034482757,972.0913793103448,1293.734285714286,28.43103448275861,19.379310344827587,29.05862068965516,27.679310344827584,19.986206896551725,18.89310344827587,63.189655172413794,56.98275862068966,59.58620689655172,209.125,3.7354166666666657,1.254166666666667
