data_(yyyy-mm-dd),precipitacao_total_horário_(mm),pressao_atmosferica_ao_nivel_da_estacao_horaria_(mb),pressão_atmosferica_maxna_hora_ant_(aut)_(mb),pressão_atmosferica_min_na_hora_ant_(aut)_(mb),radiacao_global_(kj/m),temperatura_do_ar_-_bulbo_seco_horaria_(c),temperatura_do_ponto_de_orvalho_(c),temperatura_máxima_na_hora_ant_(aut)_(c),temperatura_mínima_na_hora_ant_(aut)_(c),temperatura_orvalho_max_na_hora_ant_(aut)_(c),temperatura_orvalho_min_na_hora_ant_(aut)_(c),umidade_rel_max_na_hora_ant_(aut)_(%),umidade_rel_min_na_hora_ant_(aut)_(%),umidade_relativa_do_ar_horaria_(%),vento_direcao_horaria_(gr)_(_(gr)),vento_rajada_maxima_(m/s),vento_velocidade_horaria_(m/s)
2003-01-20,0.39999999999999997,1010.4166666666665,1010.5727272727272,1010.1090909090908,11525.7,25.908333333333335,22.96666666666667,26.6,25.2,23.59090909090909,22.599999999999998,88.18181818181819,80.54545454545455,84.16666666666667,117.75,5.945454545454546,1.9749999999999999
2003-01-21,0.225,1009.1833333333334,1009.4666666666666,1008.9625000000001,12122.076923076924,25.21249999999999,22.712500000000002,25.720833333333335,24.66666666666666,23.09166666666667,22.308333333333334,89.29166666666667,83.70833333333333,86.625,84.08333333333333,4.404166666666667,1.3833333333333335
2003-01-22,0.025000000000000005,1009.1583333333334,1009.4375,1008.8291666666668,7847.923076923077,25.266666666666666,22.86666666666667,25.59166666666667,24.900000000000002,23.2,22.608333333333334,88.95833333333333,85.04166666666667,87.0,90.08333333333333,3.6374999999999997,1.0416666666666667
2003-01-23,0.0,1010.3041666666667,1010.5625,1010.0333333333333,9775.538461538461,25.075,22.63333333333333,25.358333333333334,24.825,22.879166666666663,22.38333333333333,88.29166666666667,84.79166666666667,86.625,93.16666666666667,3.754166666666667,1.2958333333333332
2003-01-24,0.03571428571428571,1009.4214285714288,1009.7925925925928,1009.2296296296298,11887.75,26.16428571428571,23.178571428571423,26.703703703703702,25.603703703703697,23.6,22.82962962962963,87.25925925925925,81.70370370370371,84.17857142857143,77.53571428571429,4.2407407407407405,1.478571428571429
2003-01-25,0.4424242424242424,1007.6030303030301,1008.009090909091,1007.3848484848484,20835.68181818182,27.569696969696963,23.296969696969697,28.354545454545445,26.72727272727272,23.860606060606056,22.75757575757575,83.24242424242425,75.36363636363636,79.21212121212122,95.0,5.057575757575758,1.9818181818181815
2003-01-26,0.27058823529411763,1006.4705882352941,1006.8235294117649,1006.2294117647058,13121.565217391304,26.764705882352935,23.39117647058823,27.438235294117646,25.999999999999996,23.941176470588236,22.84411764705882,86.58823529411765,79.05882352941177,82.6470588235294,86.32352941176471,5.129411764705883,1.7911764705882351
2003-01-27,0.7575757575757575,1007.5848484848484,1007.8606060606061,1007.3303030303028,7040.409090909091,24.830303030303025,23.14848484848485,25.23636363636363,24.563636363636355,23.466666666666665,22.89090909090909,92.06060606060606,88.3030303030303,90.42424242424242,185.63636363636363,4.487878787878788,1.8606060606060606
2003-01-28,0.3777777777777777,1009.7444444444445,1010.0851851851853,1009.4407407407408,8546.2,24.425925925925927,22.533333333333328,24.75925925925926,24.059259259259257,22.84074074074074,22.18518518518519,91.14814814814815,87.74074074074075,89.4074074074074,111.0,3.566666666666667,1.262962962962963
2003-01-29,0.9517241379310345,1009.0827586206897,1009.355172413793,1008.8068965517243,12199.214285714286,25.358620689655176,23.43103448275862,26.058620689655175,24.75172413793103,23.82758620689655,22.95172413793103,92.13793103448276,85.93103448275862,89.58620689655173,123.48275862068965,3.6793103448275857,1.1620689655172411
2003-01-30,0.275,1008.0333333333334,1008.3666666666667,1007.7291666666666,14860.615384615385,26.083333333333332,23.737499999999997,26.599999999999998,25.420833333333334,24.258333333333336,23.145833333333332,90.79166666666667,84.79166666666667,87.83333333333333,124.25,2.708333333333334,0.9041666666666665
2003-01-31,1.7999999999999998,1008.1416666666668,1008.3875000000002,1007.8833333333333,9448.538461538461,25.16666666666667,23.233333333333334,25.729166666666668,24.83333333333334,23.650000000000002,23.054166666666664,91.625,87.04166666666667,89.5,88.58333333333333,3.420833333333333,0.8791666666666668
