data_(yyyy-mm-dd),precipitacao_total_horário_(mm),pressao_atmosferica_ao_nivel_da_estacao_horaria_(mb),pressão_atmosferica_maxna_hora_ant_(aut)_(mb),pressão_atmosferica_min_na_hora_ant_(aut)_(mb),radiacao_global_(kj/m),temperatura_do_ar_-_bulbo_seco_horaria_(c),temperatura_do_ponto_de_orvalho_(c),temperatura_máxima_na_hora_ant_(aut)_(c),temperatura_mínima_na_hora_ant_(aut)_(c),temperatura_orvalho_max_na_hora_ant_(aut)_(c),temperatura_orvalho_min_na_hora_ant_(aut)_(c),umidade_rel_max_na_hora_ant_(aut)_(%),umidade_rel_min_na_hora_ant_(aut)_(%),umidade_relativa_do_ar_horaria_(%),vento_direcao_horaria_(gr)_(_(gr)),vento_rajada_maxima_(m/s),vento_velocidade_horaria_(m/s)
2016-01-23,0.43749999999999994,1003.3080357142856,1003.7339285714282,1002.9205357142856,1194.6405405405403,26.134821428571428,22.89591836734694,26.574999999999992,25.585714285714282,22.614563106796133,23.309374999999992,83.42307692307692,83.05208333333333,83.31632653061224,127.66964285714286,4.956756756756756,2.3928571428571437
2016-01-24,0.7596330275229359,1003.2091743119262,1003.4620370370367,1002.8074074074074,1252.0753424657535,26.4954128440367,23.66666666666666,26.940740740740733,26.07870370370371,23.31136363636364,23.31529411764705,80.57142857142857,81.14117647058823,83.10344827586206,126.45871559633028,5.755555555555554,2.7798165137614674
2016-01-25,0.003669724770642202,1003.3100917431193,1003.7137614678895,1003.0339449541283,1909.8716216216217,27.932110091743127,22.833000000000006,28.358715596330274,27.42293577981653,23.326262626262633,22.347474747474738,76.65656565656566,71.60606060606061,74.09,104.44036697247707,6.5513761467889955,3.470642201834863
2016-01-26,0.003703703703703704,1002.672222222222,1003.0212962962962,1002.3675925925925,2075.934246575342,28.180555555555557,22.00471698113207,28.72870370370369,27.666666666666668,22.555238095238078,21.443809523809524,73.46666666666667,67.73333333333333,70.71698113207547,89.13084112149532,6.90462962962963,3.62803738317757
2016-01-27,0.0,1002.1908256880731,1002.4814814814815,1001.7814814814815,1800.745205479452,28.003669724770642,22.28532110091743,28.557407407407414,27.536111111111115,22.81203703703704,21.805555555555557,74.96296296296296,69.55555555555556,72.37614678899082,96.61467889908256,7.455555555555555,3.9504587155963304
2016-01-28,0.0,1002.0688679245279,1002.3171428571429,1001.682857142857,1929.7117647058826,28.363207547169807,21.565094339622654,28.948571428571423,27.87714285714286,22.136190476190478,21.024761904761917,71.31428571428572,65.4952380952381,68.5377358490566,109.17924528301887,7.096190476190475,3.45377358490566
2016-01-29,0.00196078431372549,1001.2009803921575,1001.5607843137258,1000.839215686275,1980.2954545454543,27.930392156862744,20.430392156862737,28.6107843137255,27.290196078431382,21.073529411764707,19.855882352941165,69.09803921568627,62.64705882352941,65.74509803921569,132.72549019607843,7.12843137254902,3.404901960784315
2016-01-30,0.17227722772277226,1001.3188118811885,1001.7049504950495,1000.9178217821785,2070.031818181819,26.784158415841574,19.877227722772282,27.447524752475253,26.098019801980193,20.558415841584164,19.24653465346534,71.13861386138613,64.44554455445545,67.7128712871287,119.70297029702971,6.970297029702969,3.222772277227722
2016-01-31,0.8897959183673471,1001.7316326530607,1002.1040816326528,1001.3397959183673,1425.665079365079,26.22448979591836,21.512643678160916,26.856122448979587,25.566326530612244,22.094318181818178,20.955172413793104,77.92045454545455,70.66666666666667,74.08045977011494,132.89795918367346,6.318367346938776,2.7316326530612236
2016-02-01,0.4755102040816327,1001.5275510204083,1002.0622448979594,1001.0795918367346,1087.2158730158733,25.64285714285714,23.175000000000004,26.182653061224492,25.116326530612252,23.621686746987947,22.687951807228924,86.81927710843374,81.83132530120481,84.48809523809524,168.85714285714286,5.023469387755101,2.0244897959183668
2016-02-02,0.12190476190476188,1000.7057142857142,1001.1355769230772,1000.1923076923073,1377.2811594202897,26.33904761904761,22.83085106382979,26.89423076923078,25.781730769230755,23.450537634408597,22.434408602150533,83.34408602150538,77.86021505376344,80.34042553191489,157.3047619047619,5.345192307692305,2.321904761904762
2016-02-03,0.0019417475728155341,1000.4087378640777,1000.8106796116506,1000.0854368932038,1690.7469696969695,27.277669902912628,22.523529411764706,27.75631067961166,26.772815533980587,22.996039603960405,22.02376237623763,78.8019801980198,73.89108910891089,76.44117647058823,114.44660194174757,4.56893203883495,2.1873786407766986
2016-02-04,0.0,1000.5450980392163,1000.8294117647066,1000.1852941176472,1901.6578124999999,27.98137254901961,22.109803921568627,28.498039215686266,27.41078431372549,22.624509803921573,21.59705882352941,75.09803921568627,69.47058823529412,72.08823529411765,117.02941176470588,5.849019607843136,2.507843137254902
2016-02-05,0.0,1001.6311320754716,1001.754285714286,1001.3123809523809,1865.186764705882,28.134905660377353,21.631132075471704,28.72857142857143,27.633333333333347,22.115238095238094,21.190476190476183,71.78095238095239,66.66666666666667,69.21698113207547,122.60377358490567,6.499047619047622,3.0981132075471707
2016-02-06,0.0,1002.6772727272722,1002.9072727272721,1002.4099999999993,1995.7971428571423,28.367272727272724,20.992727272727276,28.995454545454546,27.78272727272728,21.607272727272715,20.415454545454544,69.31818181818181,63.08181818181818,66.17272727272727,121.87272727272727,7.247272727272725,3.534545454545455
2016-02-07,0.0,1002.3486238532107,1002.6495412844034,1002.093577981651,2077.3426470588233,28.184403669724777,20.458715596330272,28.859633027522936,27.619266055045877,21.111009174311913,19.85871559633027,68.01834862385321,61.6605504587156,64.90825688073394,123.10091743119266,6.89908256880734,3.436697247706424
2016-02-08,0.41320754716981145,1003.7566037735855,1003.9499999999997,1003.4566037735852,1273.5731343283585,26.00754716981132,21.345283018867924,26.70188679245282,25.506603773584906,21.851886792452824,20.875471698113213,79.06603773584905,73.01886792452831,76.44339622641509,121.76415094339623,6.0735849056603755,2.8349056603773595
2016-02-09,0.037037037037037035,1003.6629629629625,1003.9731481481481,1003.4027777777775,1749.8144927536239,27.200000000000014,22.23888888888889,27.767592592592592,26.55370370370371,22.70648148148148,21.78240740740741,78.69444444444444,73.49074074074075,75.93518518518519,138.3148148148148,6.172897196261681,2.915740740740741
